13916269,0x15bd66e33765c31577e67f4f0790f47e250910d4b855cf3a0c43616e77c0c07b,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xa5f2211B9b8170F694421f2046281775E8468044,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,300000000000000000000,48261372850037047
13916269,0x15bd66e33765c31577e67f4f0790f47e250910d4b855cf3a0c43616e77c0c07b,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x3b484b82567a09e2588A13D54D032153f0c0aEe0,30000000000000000,14757779444497167975900941
13916269,0x15bd66e33765c31577e67f4f0790f47e250910d4b855cf3a0c43616e77c0c07b,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,34999999999,10402004193
13916277,0x5742e3850db7b85cbe42f44ba8d34c5e1c28f3f7b355f4abfb07dc506d7e125b,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x970B9bB2C0444F5E81e9d0eFb84C8ccdcdcAf84d,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,25000000000000000000000,8853192039
13916289,0xe738feab5982b468a474cde69f1b93b478738e67b47592360f9c01c6df793651,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,15000000000000000000,2399456427371233817
13916303,0x51bf5a09b72084bd1ef59d04824b311ff1f611823cdd1edd933d5fbeddb4d037,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x990f341946A3fdB507aE7e52d17851B87168017c,0xdAC17F958D2ee523a2206206994597C13D831ec7,804742857142857142,393756602
13916303,0xfb0b7bd9a2030b3a8e6dea060853e3e640debc4869541b7faef39a649345873b,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,285171350833963139072,285064157793282314381
13916303,0xfb0b7bd9a2030b3a8e6dea060853e3e640debc4869541b7faef39a649345873b,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,510000000,133478097557780375
13916303,0xfb0b7bd9a2030b3a8e6dea060853e3e640debc4869541b7faef39a649345873b,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x6810e776880C02933D47DB1b9fc05908e5386b96,90051450,106015048003199548
13916308,0x11f09e3647a50bea3556504e68d8d6ba9df2dade4f19f83e0d6bebee4b38529a,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x3b484b82567a09e2588A13D54D032153f0c0aEe0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,40079247876300000000000000,53820708661022665
13916316,0x073310b4ebc78470f0c4805b439064b3877f492b7d183c0f0ca973643d0a5457,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x990f341946A3fdB507aE7e52d17851B87168017c,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,880000000000000000,112730170258066770
13916316,0x073310b4ebc78470f0c4805b439064b3877f492b7d183c0f0ca973643d0a5457,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,307652940270544587390,1214554211236318818
13916334,0xe2d2b43ec13e369eb581d323c6ac120af7d316d75dac17640458c764e53ebb43,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x990f341946A3fdB507aE7e52d17851B87168017c,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,3542928571428571425,491147874115283031
13916334,0xe2d2b43ec13e369eb581d323c6ac120af7d316d75dac17640458c764e53ebb43,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x6810e776880C02933D47DB1b9fc05908e5386b96,421675612979479962,2788503834730076608
13916334,0xe2d2b43ec13e369eb581d323c6ac120af7d316d75dac17640458c764e53ebb43,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x3b484b82567a09e2588A13D54D032153f0c0aEe0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,50698596079400000000000000,209633311
13916346,0x2b521e00078b0383a2c80a392d23f0db049a5e948e03c0fd7aadcd2175efa890,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x2602278EE1882889B946eb11DC0E810075650983,0xdAC17F958D2ee523a2206206994597C13D831ec7,15847148655504819888381,1594772439
13916346,0x2b521e00078b0383a2c80a392d23f0db049a5e948e03c0fd7aadcd2175efa890,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x6Bba316c48b49BD1eAc44573c5c871ff02958469,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,2984589814066609600558877,73023220727976518
13916346,0x2b521e00078b0383a2c80a392d23f0db049a5e948e03c0fd7aadcd2175efa890,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x4CD0c43B0D53bc318cc5342b77EB6f124E47f526,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,232638062400000000000000,179248009647553694
13916353,0xf1539d3fc46a705bebd98957b6e680267161cc3bd61a70263b7a2e3a463f824a,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xc00e94Cb662C3520282E6f5717214004A7f26888,182651830330600706,72592254420180869
13916357,0x7affde2ef6958a5d72818bd1ec43ca01c6fd021370bd98a4fbf108386b6d672b,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x2e9d63788249371f1DFC918a52f8d799F4a38C94,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,97278355076357551839,1002358770600769585
13916365,0x1f1f443e449ee282a3c3a13eeaf8f8c3329475a33e1257b737e62dd3c411261c,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,3738827781,1000000000000000000
13916366,0xde8042b16075c01d152c794d0740fd86d986b046be7fc50bf9e77fa4debb0ccf,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x3b484b82567a09e2588A13D54D032153f0c0aEe0,0x4CD0c43B0D53bc318cc5342b77EB6f124E47f526,4469407913091326869553378914,7512670635956512429697428
13916366,0xde8042b16075c01d152c794d0740fd86d986b046be7fc50bf9e77fa4debb0ccf,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x875773784Af8135eA0ef43b5a374AaD105c5D39e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,768055847017275757932,405893382698654805
13916366,0xde8042b16075c01d152c794d0740fd86d986b046be7fc50bf9e77fa4debb0ccf,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x398AeA1c9ceb7dE800284bb399A15e0Efe5A9EC2,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,12821044100884329426,1752830767983738229
13916374,0x756135c01d1242e0b2a6066c41a21a143bf8e55875e8bb8f66fb777a7b4b12af,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xfb5453340C03db5aDe474b27E68B6a9c6b2823Eb,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,25000000000000000000,598800801840572306
13916381,0xf5f0094214752780c4cec3b624f29e016e2ed8dbae4bf003f2073dac757e90a5,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x970B9bB2C0444F5E81e9d0eFb84C8ccdcdcAf84d,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,25000000000000000000000,9242736842
13916402,0x2b41d6a3e5b2e6d96d95f98ae524afbe9db19a7e3c70aeb5f9f20cae512c8050,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x6810e776880C02933D47DB1b9fc05908e5386b96,100000000000000000,600031687884765976
13916402,0x2b41d6a3e5b2e6d96d95f98ae524afbe9db19a7e3c70aeb5f9f20cae512c8050,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x6810e776880C02933D47DB1b9fc05908e5386b96,119848614038721977,753780751889686144
13916414,0x0bd8c732446555c7c21e7e55680c7811cf76f90457ec63324b718d3a4ec04ac5,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,8927342509,2398982122146276592
13916429,0x2e6f1802b173411ec38224b68e668862d1cd7af066face335540435936ffd66e,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xf16e81dce15B08F326220742020379B855B87DF9,142748793514,5656000000000000000000
13916429,0x2e6f1802b173411ec38224b68e668862d1cd7af066face335540435936ffd66e,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,0xD533a949740bb3306d119CC777fa900bA034cd52,200000000000000000000,1837095309212391364057
13916446,0x016cbd246ddc035c9ca1ad048190ba9332f7035361bafc56f327ab22c3e89beb,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x0d438F3b5175Bebc262bF23753C1E53d03432bDE,290000000000000000,16898333965566381931
13916446,0x016cbd246ddc035c9ca1ad048190ba9332f7035361bafc56f327ab22c3e89beb,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x6810e776880C02933D47DB1b9fc05908e5386b96,0xdAC17F958D2ee523a2206206994597C13D831ec7,65370743673156090000,35288269538
13916446,0x016cbd246ddc035c9ca1ad048190ba9332f7035361bafc56f327ab22c3e89beb,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x491604c0FDF08347Dd1fa4Ee062a822A5DD06B5D,5000000000,6985276908428018729669
13916446,0x016cbd246ddc035c9ca1ad048190ba9332f7035361bafc56f327ab22c3e89beb,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,295000000000000000,1058117305
13916446,0xa9158d18730920becffdc31071e01112c93db8e2c436c6a5c12595aad1f82b2f,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xa47c8bf37f92aBed4A126BDA807A7b7498661acD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,22665309000000000000000,22631676703
13916449,0x09beb9416f98b6052ba48cf4f9ae6f2e403eadd91bda11995f3899c13763dcde,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xa41F142b6eb2b164f8164CAE0716892Ce02f311f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,14471980928114163805965,30000000000
13916449,0x09beb9416f98b6052ba48cf4f9ae6f2e403eadd91bda11995f3899c13763dcde,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x970B9bB2C0444F5E81e9d0eFb84C8ccdcdcAf84d,0xdAC17F958D2ee523a2206206994597C13D831ec7,20000000000000000000000,7636968210
13916449,0x09beb9416f98b6052ba48cf4f9ae6f2e403eadd91bda11995f3899c13763dcde,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x6810e776880C02933D47DB1b9fc05908e5386b96,0x853d955aCEf822Db058eb8505911ED77F175b99e,1942973509300808886,983704401193525021049
13916456,0xc90d2c85e26a337be75374cda1e276da902f66b2ac1547d0d3e1615b6958ead3,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,105877304032232153088,1119575580088733354
13916465,0x1baa264381e389a9c45452794c4d1fd61e86acbbfa3748efd72198390de13405,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x3b484b82567a09e2588A13D54D032153f0c0aEe0,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,21981158728900000000000000,24361295913458058
13916465,0x1baa264381e389a9c45452794c4d1fd61e86acbbfa3748efd72198390de13405,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xB6Ca7399B4F9CA56FC27cBfF44F4d2e4Eef1fc81,153907624810773729,27267540213893490295
13916470,0x0772285caf2c0ecfbade499267f0170d49f2baf22d0dfb4c0842f78dd0e0bb19,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,378629767896114724864,14745757831
13916470,0x0772285caf2c0ecfbade499267f0170d49f2baf22d0dfb4c0842f78dd0e0bb19,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xD533a949740bb3306d119CC777fa900bA034cd52,0x6810e776880C02933D47DB1b9fc05908e5386b96,66459802335114663599,586740939463738421
13916470,0x0772285caf2c0ecfbade499267f0170d49f2baf22d0dfb4c0842f78dd0e0bb19,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,371306580,91367848052988538
13916473,0xac0a8054247c644fdb512e385abef46f45fa78f161259bfa6e371b8925457212,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x853d955aCEf822Db058eb8505911ED77F175b99e,500111169100,499742773600475668339771
13916479,0x617d39142e81418fd62cd8787d25f1fcee14d8c93d603d65c725d5b334074751,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x72B886d09C117654aB7dA13A14d603001dE0B777,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,343435398535414203665,65304997613514129
13916481,0xb74e2d22d07bfe8c67e84c7d83662982f104325940b753183abccbfbce25858b,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x9a1997C130f4b2997166975D9AFf92797d5134c2,30000000000,29996555539569057267775
13916486,0x8536a4f2b8c61ffe62d7f73c81fc0e24fbbd3d8e488820d9baed444a580da153,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xaA8330FB2B4D5D07ABFE7A72262752a8505C6B37,5000000000,6607195875884849298611
13916491,0x689468841ceed0cae1a5d4e82771654a1dad5b19c7e8aeadad981563c2f82e64,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x1559FA1b8F28238FD5D76D9f434ad86FD20D1559,14303933621,16475002183188832327251
13916491,0x689468841ceed0cae1a5d4e82771654a1dad5b19c7e8aeadad981563c2f82e64,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,11683518061,11648209473
13916501,0x929060e0748c26b13b0e48d239a2025e979d522a3c6a5897782e44c7096e6d30,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,150000000000000000000,109058824794092020568
13916504,0x751fe5e7b7d85cc7c9aba456342c53372875442c41aed03886a4add402a5730c,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x7d647b1A0dcD5525e9C6B3D14BE58f27674f8c95,5000000000,55462488244828516649
13916505,0xe5e38759635d606732efc6d20981db1e98a1c7d3fc826a7943b156ca351c04ab,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x0bc529c00C6401aEF6D220BE8C6Ea1667F6Ad93e,39279426865315196,3599616756661887
13916514,0x4e02787cb5b83972571f0dbb802b34fed28abf8d6f2add35aa31afebcbed40e5,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x6123B0049F904d730dB3C36a31167D9d4121fA6B,25238438504417952562,36892733783512575065370
13916529,0xe9ad8b9ed49d5dafe6b30ceb98039a21140eb15a2c1b81ddd1630771beb3f393,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x1559FA1b8F28238FD5D76D9f434ad86FD20D1559,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,927421469158972679269,200000000000000000
13916532,0x9e808f8f7328737fd9c8ae191a1549afc4e6afecca4b351336222064947ef8a4,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x6810e776880C02933D47DB1b9fc05908e5386b96,30000000000000000,127488389078455161
13916541,0x18cd0422366ba04733d5e2cec7598f0d736bf5c3bb065c8631469ee70e25fdd7,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x4E15361FD6b4BB609Fa63C81A2be19d873717870,80000000000000000,113079988835165241148
13916554,0x23e90e67d46e0041316cedf3b09695b8416e14269734dc17cac74e7434d21033,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,1000000000,23841805910628931777
13916554,0x23e90e67d46e0041316cedf3b09695b8416e14269734dc17cac74e7434d21033,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdAC17F958D2ee523a2206206994597C13D831ec7,11648209473,11605761129
13916558,0xf655d778f1a93bdf02e96b8c60cee7a7e4c8bb91c04a264f8756d566153125cf,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x3b484b82567a09e2588A13D54D032153f0c0aEe0,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,36579605184200000000000000,47615906437616198
13916558,0xf655d778f1a93bdf02e96b8c60cee7a7e4c8bb91c04a264f8756d566153125cf,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x6123B0049F904d730dB3C36a31167D9d4121fA6B,16000000000000000000,23033633268079445514858
13916561,0x65e35a6f9c401b74877813bedc8f909d3843f58cb738855321aa4533e2a396ae,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x2e9d63788249371f1DFC918a52f8d799F4a38C94,2500000000,62502062980397766954
13916562,0xa5c2f59b42531a7084898d8be1124dc9b5ea26128bef41878d31d22600444059,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,7174988912401,32602393035
13916565,0xf8ca1ef83050f47da9fee45fea80f09e948f02d57c25aac1947d837029058f3c,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,2000000000,529531289738718864
13916567,0x29c54f8235c2f6074cfc60c4fee6ab9d22110b386c3b70c87bb3700c7dd117bb,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xD23Ac27148aF6A2f339BD82D0e3CFF380b5093de,7000000000000000000,50427170322828893422837
13916573,0x57134a936a0fb140561bc370ff3a3500049fb93cc6b17ae1c6afac87b51ca41a,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,4000000000000000000,53035597488749161079
13916573,0x57134a936a0fb140561bc370ff3a3500049fb93cc6b17ae1c6afac87b51ca41a,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x2b591e99afE9f32eAA6214f7B7629768c40Eeb39,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,400000000000,290380174537568387
13916576,0x48e8338c181ae32ae02f32aaa5c003db654d31563394d9c82eec204e5b3eb0cb,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x767FE9EDC9E0dF98E07454847909b5E959D7ca0E,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,149914142822073790000,41021989977199100802
13916576,0x48e8338c181ae32ae02f32aaa5c003db654d31563394d9c82eec204e5b3eb0cb,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x90DE74265a416e1393A450752175AED98fe11517,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,2191814150844013686,40055388148231427
13916591,0x4478b82b373ce554e15a832bfe6688dd471ac4c9ecf0a1cd7d7ec61727c90d33,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,220000000000000000,798726861
13916596,0xf3a3247b54e5e351e80a664f62471db3f5d383be8ada42c791a54f85bd58dfb1,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xE4CFE9eAa8Cdb0942A80B7bC68fD8Ab0F6D44903,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,9798266217422569203207,395635296350180268
13916597,0x3767afcba057703d662d8a4ece1fe9d50f0718f532bcf854238e1fc307c86119,undefined,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x6123B0049F904d730dB3C36a31167D9d4121fA6B,44000000000000000000,62094529708806436162041
